date,site_id,region,behavior,cement_type,planned_pour_tonnes,consumed_tonnes,opening_inventory_tonnes,deliveries_tonnes,closing_inventory_tonnes,rain_mm,avg_temp_c,silo_capacity,capacity_violation,opening_overflow_tonnes,closing_overflow_tonnes
2022-12-08,SITE_009,East,conservative,CEM_III,5.64,5.64,6161.91,33.64,6189.91,3.64,5.11,352,True,5809.91,5837.91
2022-12-09,SITE_009,East,conservative,CEM_II,12.95,12.95,6189.91,45.38,6222.34,2.1,9.74,352,True,5837.91,5870.34
2022-12-10,SITE_009,East,conservative,CEM_II,6.18,6.18,6222.34,44.29,6260.45,0.71,6.22,352,True,5870.34,5908.45
2022-12-11,SITE_009,East,conservative,CEM_III,13.22,13.22,6260.45,41.81,6289.04,3.3,7.01,352,True,5908.45,5937.04
2022-12-12,SITE_009,East,conservative,CEM_III,10.03,10.03,6289.04,27.3,6306.31,0.42,6.77,352,True,5937.04,5954.31
2022-12-13,SITE_009,East,conservative,CEM_I,14.62,14.62,6306.31,40.2,6331.89,5.4,8.82,352,True,5954.31,5979.89
2022-12-14,SITE_009,East,conservative,CEM_III,9.81,9.81,6331.89,48.61,6370.69,3.67,13.59,352,True,5979.89,6018.69
2022-12-15,SITE_009,East,conservative,CEM_III,5.96,5.96,6370.69,14.16,6378.89,0.35,4.83,352,True,6018.69,6026.89
2022-12-16,SITE_009,East,conservative,CEM_II,16.59,16.59,6378.89,46.18,6408.48,0.03,4.73,352,True,6026.89,6056.48
2022-12-17,SITE_009,East,conservative,CEM_II,7.23,5.78,6408.48,10.77,6413.47,11.63,-1.24,352,True,6056.48,6061.47
2022-12-18,SITE_009,East,conservative,CEM_III,7.75,7.75,6413.47,27.8,6433.52,0.53,8.51,352,True,6061.47,6081.52
2022-12-19,SITE_009,East,conservative,CEM_I,18.52,18.52,6433.52,31.88,6446.88,1.81,7.14,352,True,6081.52,6094.88
2022-12-20,SITE_009,East,conservative,CEM_I,16.56,16.56,6446.88,40.09,6470.41,1.04,5.83,352,True,6094.88,6118.41
2022-12-21,SITE_009,East,conservative,CEM_II,18.72,18.72,6470.41,33.6,6485.29,2.9,5.86,352,True,6118.41,6133.29
2022-12-22,SITE_009,East,conservative,CEM_II,9.65,9.65,6485.29,20.12,6495.76,1.31,0.54,352,True,6133.29,6143.76
2022-12-23,SITE_009,East,conservative,CEM_III,9.65,9.65,6495.76,33.9,6520.01,18.13,20.06,352,True,6143.76,6168.01
2022-12-24,SITE_009,East,conservative,CEM_I,9.22,9.22,6520.01,15.31,6526.1,3.04,3.32,352,True,6168.01,6174.1
2022-12-25,SITE_009,East,conservative,CEM_I,17.12,17.12,6526.1,43.57,6552.55,8.37,12.21,352,True,6174.1,6200.55
2022-12-26,SITE_009,East,conservative,CEM_II,17.09,17.09,6552.55,34.53,6569.99,24.59,6.84,352,True,6200.55,6217.99
2022-12-27,SITE_009,East,conservative,CEM_II,15.32,15.32,6569.99,33.05,6587.72,10.86,15.62,352,True,6217.99,6235.72
2022-12-28,SITE_009,East,conservative,CEM_III,17.16,17.16,6587.72,28.45,6599.01,11.68,16.15,352,True,6235.72,6247.01
2022-12-29,SITE_009,East,conservative,CEM_II,5.04,5.04,6599.01,26.42,6620.39,1.01,14.27,352,True,6247.01,6268.39
2022-12-30,SITE_009,East,conservative,CEM_II,19.19,19.19,6620.39,29.3,6630.5,7.1,6.11,352,True,6268.39,6278.5
2022-12-31,SITE_009,East,conservative,CEM_III,7.37,7.37,6630.5,37.35,6660.48,2.56,14.57,352,True,6278.5,6308.48
2023-01-01,SITE_009,East,conservative,CEM_I,6.82,6.82,6660.48,29.27,6682.93,7.57,3.02,352,True,6308.48,6330.93
2023-01-02,SITE_009,East,conservative,CEM_I,9.86,9.86,6682.93,10.1,6683.17,0.24,10.54,352,True,6330.93,6331.17
2023-01-03,SITE_009,East,conservative,CEM_III,17.17,17.17,6683.17,37.17,6703.17,8.14,16.4,352,True,6331.17,6351.17
2023-01-04,SITE_009,East,conservative,CEM_III,16.55,16.55,6703.17,27.43,6714.05,15.39,12.22,352,True,6351.17,6362.05
2023-01-05,SITE_009,East,conservative,CEM_III,10.01,10.01,6714.05,41.84,6745.88,0.78,15.07,352,True,6362.05,6393.88
2023-01-06,SITE_009,East,conservative,CEM_I,9.93,9.93,6745.88,47.07,6783.02,8.43,13.95,352,True,6393.88,6431.02
2023-01-07,SITE_009,East,conservative,CEM_I,0.0,0.0,6783.02,14.69,6797.71,0.69,8.1,352,True,6431.02,6445.71
2023-01-08,SITE_009,East,conservative,CEM_I,0.0,0.0,6797.71,42.11,6839.82,11.88,16.16,352,True,6445.71,6487.82
2023-01-09,SITE_009,East,conservative,CEM_II,19.49,19.49,6839.82,34.85,6855.18,2.74,17.7,352,True,6487.82,6503.18
2023-01-10,SITE_009,East,conservative,CEM_II,18.31,18.31,6855.18,13.07,6849.94,7.11,12.93,352,True,6503.18,6497.94
2023-01-11,SITE_009,East,conservative,CEM_III,8.62,8.62,6849.94,23.49,6864.81,14.66,8.36,352,True,6497.94,6512.81
2023-01-12,SITE_009,East,conservative,CEM_II,19.46,19.46,6864.81,28.19,6873.54,9.55,9.96,352,True,6512.81,6521.54
2023-01-13,SITE_009,East,conservative,CEM_II,9.79,9.79,6873.54,16.16,6879.91,8.89,17.16,352,True,6521.54,6527.91
2023-01-14,SITE_009,East,conservative,CEM_III,11.73,11.73,6879.91,39.25,6907.43,5.05,10.18,352,True,6527.91,6555.43
2023-01-15,SITE_009,East,conservative,CEM_III,15.44,15.44,6907.43,33.74,6925.73,1.91,14.57,352,True,6555.43,6573.73
2023-01-16,SITE_009,East,conservative,CEM_I,15.85,15.85,6925.73,32.04,6941.92,5.23,22.93,352,True,6573.73,6589.92
2023-01-17,SITE_009,East,conservative,CEM_II,9.28,9.28,6941.92,30.44,6963.08,3.58,18.11,352,True,6589.92,6611.08
2023-01-18,SITE_009,East,conservative,CEM_II,16.19,16.19,6963.08,33.5,6980.39,7.46,11.5,352,True,6611.08,6628.39
2023-01-19,SITE_009,East,conservative,CEM_III,10.28,10.28,6980.39,10.33,6980.44,4.8,10.19,352,True,6628.39,6628.44
2023-01-20,SITE_009,East,conservative,CEM_III,11.04,11.04,6980.44,18.49,6987.89,13.2,13.33,352,True,6628.44,6635.89
2023-01-21,SITE_009,East,conservative,CEM_III,8.66,8.66,6987.89,24.98,7004.21,0.3,3.44,352,True,6635.89,6652.21
2023-01-22,SITE_009,East,conservative,CEM_II,10.04,10.04,7004.21,40.67,7034.84,5.1,21.57,352,True,6652.21,6682.84
2023-01-23,SITE_009,East,conservative,CEM_II,19.84,19.84,7034.84,22.46,7037.46,1.16,17.42,352,True,6682.84,6685.46
2023-01-24,SITE_009,East,conservative,CEM_II,12.67,12.67,7037.46,32.56,7057.35,7.64,19.14,352,True,6685.46,6705.35
2023-01-25,SITE_009,East,conservative,CEM_III,15.86,15.86,7057.35,18.04,7059.53,5.33,13.12,352,True,6705.35,6707.53
2023-01-26,SITE_009,East,conservative,CEM_II,6.49,6.49,7059.53,14.96,7068.0,7.0,16.04,352,True,6707.53,6716.0
2023-01-27,SITE_009,East,conservative,CEM_III,8.95,8.95,7068.0,17.21,7076.26,2.43,17.39,352,True,6716.0,6724.26
2023-01-28,SITE_009,East,conservative,CEM_III,14.65,14.65,7076.26,27.61,7089.22,11.23,23.48,352,True,6724.26,6737.22
2023-01-29,SITE_009,East,conservative,CEM_II,9.69,9.69,7089.22,40.69,7120.22,1.33,16.14,352,True,6737.22,6768.22
2023-01-30,SITE_009,East,conservative,CEM_II,19.81,19.81,7120.22,42.42,7142.83,5.82,14.64,352,True,6768.22,6790.83
2023-01-31,SITE_009,East,conservative,CEM_III,9.36,9.36,7142.83,40.1,7173.57,7.58,13.55,352,True,6790.83,6821.57
2023-02-01,SITE_009,East,conservative,CEM_II,10.0,10.0,7173.57,16.86,7180.43,5.56,14.29,352,True,6821.57,6828.43
2023-02-02,SITE_009,East,conservative,CEM_III,5.63,5.63,7180.43,13.84,7188.64,7.94,18.16,352,True,6828.43,6836.64
2023-02-03,SITE_009,East,conservative,CEM_III,0.0,0.0,7188.64,18.11,7206.75,1.7,24.14,352,True,6836.64,6854.75
2023-02-04,SITE_009,East,conservative,CEM_III,15.42,15.42,7206.75,34.89,7226.22,2.87,21.01,352,True,6854.75,6874.22
2023-02-05,SITE_009,East,conservative,CEM_I,12.37,12.37,7226.22,28.48,7242.33,1.5,17.13,352,True,6874.22,6890.33
2023-02-06,SITE_009,East,conservative,CEM_I,13.57,13.57,7242.33,48.63,7277.39,3.18,15.85,352,True,6890.33,6925.39
2023-02-07,SITE_009,East,conservative,CEM_I,10.86,10.86,7277.39,10.53,7277.06,9.17,21.13,352,True,6925.39,6925.06
2023-02-08,SITE_009,East,conservative,CEM_III,7.18,7.18,7277.06,36.03,7305.91,5.02,10.51,352,True,6925.06,6953.91
2023-02-09,SITE_009,East,conservative,CEM_I,19.15,19.15,7305.91,46.15,7332.91,8.06,18.19,352,True,6953.91,6980.91
2023-02-10,SITE_009,East,conservative,CEM_I,17.08,17.08,7332.91,28.93,7344.76,6.96,4.31,352,True,6980.91,6992.76
2023-02-11,SITE_009,East,conservative,CEM_III,6.88,6.88,7344.76,19.36,7357.24,0.55,26.01,352,True,6992.76,7005.24
2023-02-12,SITE_009,East,conservative,CEM_II,15.17,15.17,7357.24,15.45,7357.52,0.97,16.51,352,True,7005.24,7005.52
2023-02-13,SITE_009,East,conservative,CEM_II,10.25,10.25,7357.52,43.34,7390.61,1.7,10.38,352,True,7005.52,7038.61
2023-02-14,SITE_009,East,conservative,CEM_III,11.52,11.52,7390.61,48.39,7427.48,12.29,10.02,352,True,7038.61,7075.48
2023-02-15,SITE_009,East,conservative,CEM_II,15.82,15.82,7427.48,19.15,7430.81,5.54,12.17,352,True,7075.48,7078.81
2023-02-16,SITE_009,East,conservative,CEM_III,7.93,7.93,7430.81,19.56,7442.44,0.01,16.28,352,True,7078.81,7090.44
2023-02-17,SITE_009,East,conservative,CEM_II,17.72,17.72,7442.44,46.78,7471.5,1.1,9.82,352,True,7090.44,7119.5
2023-02-18,SITE_009,East,conservative,CEM_I,10.86,10.86,7471.5,24.92,7485.56,13.72,17.59,352,True,7119.5,7133.56
2023-02-19,SITE_009,East,conservative,CEM_III,11.57,11.57,7485.56,39.66,7513.65,4.88,13.97,352,True,7133.56,7161.65
2023-02-20,SITE_009,East,conservative,CEM_I,15.65,15.65,7513.65,42.75,7540.75,0.17,19.0,352,True,7161.65,7188.75
2023-02-21,SITE_009,East,conservative,CEM_III,17.82,17.82,7540.75,11.25,7534.18,3.88,25.66,352,True,7188.75,7182.18
2023-02-22,SITE_009,East,conservative,CEM_II,5.67,5.67,7534.18,19.6,7548.11,4.06,14.49,352,True,7182.18,7196.11
2023-02-23,SITE_009,East,conservative,CEM_I,16.47,16.47,7548.11,37.94,7569.58,3.03,16.75,352,True,7196.11,7217.58
2023-02-24,SITE_009,East,conservative,CEM_II,7.32,7.32,7569.58,37.43,7599.69,2.68,28.73,352,True,7217.58,7247.69
2023-02-25,SITE_009,East,conservative,CEM_III,6.58,6.58,7599.69,42.3,7635.41,9.68,19.26,352,True,7247.69,7283.41
2023-02-26,SITE_009,East,conservative,CEM_III,19.95,19.95,7635.41,31.25,7646.71,5.4,22.47,352,True,7283.41,7294.71
2023-02-27,SITE_009,East,conservative,CEM_I,13.13,13.13,7646.71,37.34,7670.92,5.32,12.36,352,True,7294.71,7318.92
2023-02-28,SITE_009,East,conservative,CEM_III,13.32,13.32,7670.92,38.52,7696.12,36.96,19.57,352,True,7318.92,7344.12
2023-03-01,SITE_009,East,conservative,CEM_III,17.55,17.55,7696.12,15.69,7694.26,3.24,17.19,352,True,7344.12,7342.26
2023-03-02,SITE_009,East,conservative,CEM_III,6.16,6.16,7694.26,36.58,7724.68,0.12,17.69,352,True,7342.26,7372.68
2023-03-03,SITE_009,East,conservative,CEM_II,14.31,14.31,7724.68,48.77,7759.14,24.74,23.24,352,True,7372.68,7407.14
2023-03-04,SITE_009,East,conservative,CEM_II,8.02,8.02,7759.14,44.1,7795.22,13.77,22.12,352,True,7407.14,7443.22
2023-03-05,SITE_009,East,conservative,CEM_II,11.42,11.42,7795.22,18.59,7802.39,14.68,19.0,352,True,7443.22,7450.39
2023-03-06,SITE_009,East,conservative,CEM_I,11.55,11.55,7802.39,45.47,7836.31,22.43,21.27,352,True,7450.39,7484.31
2023-03-07,SITE_009,East,conservative,CEM_III,16.23,16.23,7836.31,14.98,7835.06,7.17,16.5,352,True,7484.31,7483.06
2023-03-08,SITE_009,East,conservative,CEM_II,16.37,16.37,7835.06,20.49,7839.18,0.11,19.72,352,True,7483.06,7487.18
2023-03-09,SITE_009,East,conservative,CEM_II,12.69,12.69,7839.18,13.0,7839.49,3.25,20.47,352,True,7487.18,7487.49
2023-03-10,SITE_009,East,conservative,CEM_I,17.56,17.56,7839.49,42.94,7864.87,1.7,13.07,352,True,7487.49,7512.87
2023-03-11,SITE_009,East,conservative,CEM_III,17.25,17.25,7864.87,23.33,7870.95,1.66,19.64,352,True,7512.87,7518.95
2023-03-12,SITE_009,East,conservative,CEM_I,7.56,7.56,7870.95,24.14,7887.53,1.91,12.06,352,True,7518.95,7535.53
2023-03-13,SITE_009,East,conservative,CEM_II,6.29,6.29,7887.53,38.52,7919.76,3.03,17.31,352,True,7535.53,7567.76
2023-03-14,SITE_009,East,conservative,CEM_II,6.13,6.13,7919.76,17.36,7930.99,6.9,17.57,352,True,7567.76,7578.99
2023-03-15,SITE_009,East,conservative,CEM_I,19.9,19.9,7930.99,36.5,7947.59,4.39,22.17,352,True,7578.99,7595.59
2023-03-16,SITE_009,East,conservative,CEM_II,15.52,15.52,7947.59,49.72,7981.79,2.36,21.75,352,True,7595.59,7629.79
2023-03-17,SITE_009,East,conservative,CEM_III,0.0,0.0,7981.79,36.76,8018.55,1.68,24.75,352,True,7629.79,7666.55
2023-03-18,SITE_009,East,conservative,CEM_I,19.17,19.17,8018.55,18.97,8018.35,4.33,20.69,352,True,7666.55,7666.35
2023-03-19,SITE_009,East,conservative,CEM_I,13.64,13.64,8018.35,15.26,8019.97,8.2,15.83,352,True,7666.35,7667.97
2023-03-20,SITE_009,East,conservative,CEM_II,12.0,12.0,8019.97,47.73,8055.7,7.11,21.28,352,True,7667.97,7703.7
2023-03-21,SITE_009,East,conservative,CEM_II,0.0,0.0,8055.7,29.53,8085.23,7.01,22.12,352,True,7703.7,7733.23
2023-03-22,SITE_009,East,conservative,CEM_I,17.13,17.13,8085.23,17.71,8085.81,10.81,20.58,352,True,7733.23,7733.81
2023-03-23,SITE_009,East,conservative,CEM_II,6.05,6.05,8085.81,21.83,8101.59,6.75,15.75,352,True,7733.81,7749.59
2023-03-24,SITE_009,East,conservative,CEM_II,19.16,19.16,8101.59,10.14,8092.57,10.75,10.16,352,True,7749.59,7740.57
2023-03-25,SITE_009,East,conservative,CEM_I,7.37,7.37,8092.57,16.41,8101.61,0.93,19.14,352,True,7740.57,7749.61
2023-03-26,SITE_009,East,conservative,CEM_I,19.77,19.77,8101.61,43.01,8124.85,4.58,22.73,352,True,7749.61,7772.85
2023-03-27,SITE_009,East,conservative,CEM_I,5.93,5.93,8124.85,15.83,8134.75,14.18,16.6,352,True,7772.85,7782.75
2023-03-28,SITE_009,East,conservative,CEM_I,16.83,16.83,8134.75,25.7,8143.62,0.49,13.9,352,True,7782.75,7791.62
2023-03-29,SITE_009,East,conservative,CEM_II,7.8,7.8,8143.62,31.0,8166.82,17.46,16.55,352,True,7791.62,7814.82
2023-03-30,SITE_009,East,conservative,CEM_III,15.71,15.71,8166.82,37.22,8188.33,0.91,21.46,352,True,7814.82,7836.33
2023-03-31,SITE_009,East,conservative,CEM_III,0.0,0.0,8188.33,40.49,8228.82,12.58,18.6,352,True,7836.33,7876.82
2023-04-01,SITE_009,East,conservative,CEM_III,19.52,19.52,8228.82,49.55,8258.85,1.65,20.56,352,True,7876.82,7906.85
2023-04-02,SITE_009,East,conservative,CEM_III,13.01,13.01,8258.85,27.91,8273.75,6.98,19.99,352,True,7906.85,7921.75
2023-04-03,SITE_009,East,conservative,CEM_I,13.87,13.87,8273.75,45.06,8304.94,2.51,19.55,352,True,7921.75,7952.9400000000005
2023-04-04,SITE_009,East,conservative,CEM_I,18.44,18.44,8304.94,34.05,8320.55,8.5,16.27,352,True,7952.9400000000005,7968.549999999999
2023-04-05,SITE_009,East,conservative,CEM_III,6.3,6.3,8320.55,35.86,8350.11,1.08,20.13,352,True,7968.549999999999,7998.110000000001
2023-04-06,SITE_009,East,conservative,CEM_II,0.0,0.0,8350.11,29.62,8379.73,4.85,17.82,352,True,7998.110000000001,8027.73
2023-04-07,SITE_009,East,conservative,CEM_II,5.66,5.66,8379.73,36.17,8410.24,1.01,17.68,352,True,8027.73,8058.24
2023-04-08,SITE_009,East,conservative,CEM_II,11.0,11.0,8410.24,15.81,8415.05,5.8,26.51,352,True,8058.24,8063.049999999999
2023-04-09,SITE_009,East,conservative,CEM_III,13.56,13.56,8415.05,49.47,8450.96,3.01,20.13,352,True,8063.049999999999,8098.959999999999
2023-04-10,SITE_009,East,conservative,CEM_II,6.68,6.68,8450.96,10.08,8454.36,4.74,23.64,352,True,8098.959999999999,8102.360000000001
2023-04-11,SITE_009,East,conservative,CEM_III,13.48,13.48,8454.36,43.25,8484.13,3.13,22.27,352,True,8102.360000000001,8132.129999999999
2023-04-12,SITE_009,East,conservative,CEM_III,14.6,14.6,8484.13,47.56,8517.09,2.54,22.06,352,True,8132.129999999999,8165.09
2023-04-13,SITE_009,East,conservative,CEM_II,15.29,15.29,8517.09,10.81,8512.61,0.97,16.03,352,True,8165.09,8160.610000000001
2023-04-14,SITE_009,East,conservative,CEM_III,12.75,12.75,8512.61,36.39,8536.25,1.84,18.98,352,True,8160.610000000001,8184.25
2023-04-15,SITE_009,East,conservative,CEM_I,11.75,11.75,8536.25,41.12,8565.62,8.01,20.18,352,True,8184.25,8213.62
2023-04-16,SITE_009,East,conservative,CEM_II,6.34,5.08,8565.62,49.52,8610.06,0.51,30.8,352,True,8213.62,8258.06
2023-04-17,SITE_009,East,conservative,CEM_I,13.9,13.9,8610.06,19.02,8615.18,2.6,13.78,352,True,8258.06,8263.18
2023-04-18,SITE_009,East,conservative,CEM_II,15.49,15.49,8615.18,20.5,8620.19,10.84,26.03,352,True,8263.18,8268.19
2023-04-19,SITE_009,East,conservative,CEM_II,17.95,17.95,8620.19,23.12,8625.36,2.77,21.5,352,True,8268.19,8273.36
2023-04-20,SITE_009,East,conservative,CEM_I,7.83,7.83,8625.36,10.46,8627.99,7.57,28.37,352,True,8273.36,8275.99
2023-04-21,SITE_009,East,conservative,CEM_III,13.27,13.27,8627.99,47.13,8661.85,1.65,10.56,352,True,8275.99,8309.85
2023-04-22,SITE_009,East,conservative,CEM_II,5.47,5.47,8661.85,42.69,8699.07,5.67,11.62,352,True,8309.85,8347.07
2023-04-23,SITE_009,East,conservative,CEM_II,16.92,16.92,8699.07,26.57,8708.72,2.08,21.37,352,True,8347.07,8356.72
2023-04-24,SITE_009,East,conservative,CEM_I,8.37,8.37,8708.72,23.89,8724.24,7.6,19.85,352,True,8356.72,8372.24
2023-04-25,SITE_009,East,conservative,CEM_I,9.44,9.44,8724.24,28.72,8743.52,3.32,8.81,352,True,8372.24,8391.52
2023-04-26,SITE_009,East,conservative,CEM_I,12.59,12.59,8743.52,43.66,8774.59,2.1,27.53,352,True,8391.52,8422.59
2023-04-27,SITE_009,East,conservative,CEM_I,17.02,17.02,8774.59,41.88,8799.45,3.74,18.15,352,True,8422.59,8447.45
2023-04-28,SITE_009,East,conservative,CEM_I,15.47,15.47,8799.45,12.18,8796.16,2.62,14.89,352,True,8447.45,8444.16
2023-04-29,SITE_009,East,conservative,CEM_III,19.96,19.96,8796.16,47.88,8824.08,6.17,9.28,352,True,8444.16,8472.08
2023-04-30,SITE_009,East,conservative,CEM_II,18.22,18.22,8824.08,23.53,8829.39,2.47,22.57,352,True,8472.08,8477.39
2023-05-01,SITE_009,East,conservative,CEM_III,8.61,8.61,8829.39,28.55,8849.33,17.01,14.51,352,True,8477.39,8497.33
2023-05-02,SITE_009,East,conservative,CEM_III,10.15,10.15,8849.33,14.57,8853.75,4.17,15.25,352,True,8497.33,8501.75
2023-05-03,SITE_009,East,conservative,CEM_III,16.73,16.73,8853.75,27.88,8864.9,9.49,13.16,352,True,8501.75,8512.9
2023-05-04,SITE_009,East,conservative,CEM_II,10.81,10.81,8864.9,45.04,8899.13,8.84,12.66,352,True,8512.9,8547.13
2023-05-05,SITE_009,East,conservative,CEM_III,15.08,15.08,8899.13,42.36,8926.41,2.66,16.13,352,True,8547.13,8574.41
2023-05-06,SITE_009,East,conservative,CEM_III,16.16,16.16,8926.41,27.62,8937.87,13.16,11.97,352,True,8574.41,8585.87
2023-05-07,SITE_009,East,conservative,CEM_III,10.87,10.87,8937.87,45.37,8972.37,0.34,8.68,352,True,8585.87,8620.37
2023-05-08,SITE_009,East,conservative,CEM_II,7.07,7.07,8972.37,35.6,9000.9,3.58,17.58,352,True,8620.37,8648.9
2023-05-09,SITE_009,East,conservative,CEM_II,16.93,16.93,9000.9,13.22,8997.19,1.0,19.54,352,True,8648.9,8645.19
2023-05-10,SITE_009,East,conservative,CEM_I,5.51,5.51,8997.19,46.86,9038.54,3.88,20.69,352,True,8645.19,8686.54
2023-05-11,SITE_009,East,conservative,CEM_II,17.17,17.17,9038.54,30.24,9051.61,0.09,19.17,352,True,8686.54,8699.61
2023-05-12,SITE_009,East,conservative,CEM_II,14.52,14.52,9051.61,13.62,9050.71,0.09,13.91,352,True,8699.61,8698.71
2023-05-13,SITE_009,East,conservative,CEM_III,11.14,11.14,9050.71,37.59,9077.16,2.79,15.17,352,True,8698.71,8725.16
2023-05-14,SITE_009,East,conservative,CEM_II,9.37,9.37,9077.16,20.45,9088.24,8.3,21.79,352,True,8725.16,8736.24
2023-05-15,SITE_009,East,conservative,CEM_I,15.88,15.88,9088.24,44.13,9116.49,0.93,14.37,352,True,8736.24,8764.49
2023-05-16,SITE_009,East,conservative,CEM_II,17.3,17.3,9116.49,39.78,9138.97,1.02,13.1,352,True,8764.49,8786.97
2023-05-17,SITE_009,East,conservative,CEM_II,9.3,9.3,9138.97,35.62,9165.29,10.97,18.99,352,True,8786.97,8813.29
2023-05-18,SITE_009,East,conservative,CEM_III,7.31,7.31,9165.29,29.32,9187.3,1.25,15.39,352,True,8813.29,8835.3
2023-05-19,SITE_009,East,conservative,CEM_III,12.06,12.06,9187.3,25.91,9201.15,7.23,10.39,352,True,8835.3,8849.15
2023-05-20,SITE_009,East,conservative,CEM_III,18.53,18.53,9201.15,10.38,9193.0,0.38,11.63,352,True,8849.15,8841.0
2023-05-21,SITE_009,East,conservative,CEM_II,12.52,12.52,9193.0,23.64,9204.12,1.0,21.44,352,True,8841.0,8852.12
2023-05-22,SITE_009,East,conservative,CEM_I,0.0,0.0,9204.12,48.59,9252.71,0.24,11.3,352,True,8852.12,8900.71
2023-05-23,SITE_009,East,conservative,CEM_II,19.54,19.54,9252.71,40.7,9273.87,2.25,16.85,352,True,8900.71,8921.87
2023-05-24,SITE_009,East,conservative,CEM_III,8.49,8.49,9273.87,26.15,9291.53,2.88,21.53,352,True,8921.87,8939.53
2023-05-25,SITE_009,East,conservative,CEM_II,9.72,9.72,9291.53,47.12,9328.93,0.81,15.1,352,True,8939.53,8976.93
2023-05-26,SITE_009,East,conservative,CEM_III,5.94,4.75,9328.93,47.75,9371.93,6.36,30.2,352,True,8976.93,9019.93
2023-05-27,SITE_009,East,conservative,CEM_III,14.01,14.01,9371.93,37.95,9395.87,6.03,14.29,352,True,9019.93,9043.87
2023-05-28,SITE_009,East,conservative,CEM_II,12.56,12.56,9395.87,12.77,9396.08,4.47,13.23,352,True,9043.87,9044.08
2023-05-29,SITE_009,East,conservative,CEM_III,19.04,19.04,9396.08,19.55,9396.59,0.98,13.54,352,True,9044.08,9044.59
2023-05-30,SITE_009,East,conservative,CEM_III,8.34,8.34,9396.59,12.73,9400.98,2.24,21.24,352,True,9044.59,9048.98
2023-05-31,SITE_009,East,conservative,CEM_II,17.52,17.52,9400.98,35.83,9419.29,0.58,11.77,352,True,9048.98,9067.29
2023-06-01,SITE_009,East,conservative,CEM_II,11.77,11.77,9419.29,19.47,9426.99,1.32,17.36,352,True,9067.29,9074.99
2023-06-02,SITE_009,East,conservative,CEM_III,16.85,16.85,9426.99,18.4,9428.54,1.37,15.41,352,True,9074.99,9076.54
2023-06-03,SITE_009,East,conservative,CEM_II,15.48,15.48,9428.54,33.21,9446.27,3.21,16.84,352,True,9076.54,9094.27
2023-06-04,SITE_009,East,conservative,CEM_III,11.75,11.75,9446.27,36.74,9471.26,6.39,11.8,352,True,9094.27,9119.26
2023-06-05,SITE_009,East,conservative,CEM_II,0.0,0.0,9471.26,15.38,9486.64,3.67,10.01,352,True,9119.26,9134.64
2023-06-06,SITE_009,East,conservative,CEM_I,15.26,15.26,9486.64,36.49,9507.87,7.05,15.31,352,True,9134.64,9155.87
2023-06-07,SITE_009,East,conservative,CEM_I,16.74,16.74,9507.87,26.25,9517.38,8.53,19.05,352,True,9155.87,9165.38
2023-06-08,SITE_009,East,conservative,CEM_III,15.43,15.43,9517.38,13.69,9515.64,19.56,14.23,352,True,9165.38,9163.64
2023-06-09,SITE_009,East,conservative,CEM_II,13.86,13.86,9515.64,21.67,9523.45,15.37,15.88,352,True,9163.64,9171.45
2023-06-10,SITE_009,East,conservative,CEM_III,11.44,11.44,9523.45,19.29,9531.3,1.79,9.91,352,True,9171.45,9179.3
2023-06-11,SITE_009,East,conservative,CEM_I,15.57,15.57,9531.3,33.72,9549.45,8.3,8.75,352,True,9179.3,9197.45
2023-06-12,SITE_009,East,conservative,CEM_II,16.55,16.55,9549.45,41.7,9574.6,1.33,13.05,352,True,9197.45,9222.6
2023-06-13,SITE_009,East,conservative,CEM_II,18.38,18.38,9574.6,44.07,9600.29,1.31,19.07,352,True,9222.6,9248.29
2023-06-14,SITE_009,East,conservative,CEM_II,12.85,12.85,9600.29,38.77,9626.21,3.48,0.73,352,True,9248.29,9274.21
2023-06-15,SITE_009,East,conservative,CEM_II,7.04,7.04,9626.21,35.03,9654.2,3.24,12.32,352,True,9274.21,9302.2
2023-06-16,SITE_009,East,conservative,CEM_I,14.57,14.57,9654.2,14.47,9654.1,2.11,4.34,352,True,9302.2,9302.1
2023-06-17,SITE_009,East,conservative,CEM_I,18.24,18.24,9654.1,25.55,9661.41,6.97,17.29,352,True,9302.1,9309.41
2023-06-18,SITE_009,East,conservative,CEM_I,16.28,16.28,9661.41,16.03,9661.16,0.99,4.45,352,True,9309.41,9309.16
2023-06-19,SITE_009,East,conservative,CEM_III,10.8,10.8,9661.16,25.94,9676.3,0.25,15.34,352,True,9309.16,9324.3
2023-06-20,SITE_009,East,conservative,CEM_II,12.53,12.53,9676.3,39.25,9703.02,5.2,8.09,352,True,9324.3,9351.02
2023-06-21,SITE_009,East,conservative,CEM_II,5.88,5.88,9703.02,23.27,9720.41,6.46,10.4,352,True,9351.02,9368.41
